"UNITID","OPEID","INSTNM","SCH_DEG","STABBR","CONTROL","TUITFTE","INEXPFTE","PRGMOFR","UGDS","COSTT4_A","GRAD_DEBT_MDN","LO_INC_DEBT_MDN","MD_INC_DEBT_MDN","HI_INC_DEBT_MDN","PELL_DEBT_MDN","MALE_DEBT_MDN","FEMALE_DEBT_MDN","FIRSTGEN_DEBT_MDN","NPT41_PRIV","NPT42_PRIV","NPT43_PRIV","NPT4_048_PRIV","CNTOVER150_1YR","CNTOVER150_3YR","UGDS_WOMEN","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_NHPI","UGDS_2MOR","IRPS_MEN","IRPS_WOMEN","IRPS_WHITE","IRPS_BLACK","IRPS_HISP","IRPS_ASIAN","IRPS_NHPI","IRPS_2MOR","PCTPELL_DCS","FTFTPCTPELL","C100_4","C150_4_WHITE","C150_4_BLACK","C150_4_HISP","C150_4_ASIAN","C150_4_NHPI","C150_4_2MOR","C150_4_PELL","COMP_ORIG_YR4_RT","COMP_ORIG_YR6_RT","COMP_ORIG_YR8_RT","LO_INC_COMP_ORIG_YR4_RT","LO_INC_COMP_ORIG_YR6_RT","LO_INC_COMP_ORIG_YR8_RT","MD_INC_COMP_ORIG_YR4_RT","MD_INC_COMP_ORIG_YR6_RT","MD_INC_COMP_ORIG_YR8_RT","HI_INC_COMP_ORIG_YR4_RT","HI_INC_COMP_ORIG_YR6_RT","HI_INC_COMP_ORIG_YR8_RT","MALE_COMP_ORIG_YR4_RT","MALE_COMP_ORIG_YR6_RT","MALE_COMP_ORIG_YR8_RT","FEMALE_COMP_ORIG_YR4_RT","FEMALE_COMP_ORIG_YR6_RT","FEMALE_COMP_ORIG_YR8_RT","PELL_COMP_ORIG_YR4_RT","PELL_COMP_ORIG_YR6_RT","PELL_COMP_ORIG_YR8_RT","OMAWDP8_FTFT","OMAWDP8_PELL_FTFT","OMAWDP8_FTNFT","OMAWDP8_PELL_FTNFT","OMENRAP8_FTFT","OMENRAP8_PELL_FTFT","OMENRAP8_FTNFT","OMENRAP8_PELL_FTNFT","RET_FT4","COMP_4YR_TRANS_YR4_RT","COMP_4YR_TRANS_YR6_RT","COMP_4YR_TRANS_YR8_RT","LO_INC_COMP_4YR_TRANS_YR4_RT","LO_INC_COMP_4YR_TRANS_YR6_RT","LO_INC_COMP_4YR_TRANS_YR8_RT","MD_INC_COMP_4YR_TRANS_YR4_RT","MD_INC_COMP_4YR_TRANS_YR6_RT","MD_INC_COMP_4YR_TRANS_YR8_RT","HI_INC_COMP_4YR_TRANS_YR4_RT","HI_INC_COMP_4YR_TRANS_YR6_RT","HI_INC_COMP_4YR_TRANS_YR8_RT","MALE_COMP_4YR_TRANS_YR4_RT","MALE_COMP_4YR_TRANS_YR6_RT","MALE_COMP_4YR_TRANS_YR8_RT","FEMALE_COMP_4YR_TRANS_YR4_RT","FEMALE_COMP_4YR_TRANS_YR6_RT","FEMALE_COMP_4YR_TRANS_YR8_RT","PELL_COMP_4YR_TRANS_YR4_RT","PELL_COMP_4YR_TRANS_YR6_RT","PELL_COMP_4YR_TRANS_YR8_RT","FIRSTGEN_COMP_4YR_TRANS_YR4_RT","FIRSTGEN_COMP_4YR_TRANS_YR6_RT","FIRSTGEN_COMP_4YR_TRANS_YR8_RT","year","year_num","Comparator_Type"
233374,374400,"University of Richmond",3,"VA",2,23844,16287,,3223,57535,19870.0,15011.0,17839.5,19500.0,19000.0,19000.0,18255.0,19000.0,10742,10796,14593,10765,,,0.5309,0.0782,0.0729,0.0624,0.0003,0.0375,,,,,,,,,,0.1429,0.8019,0.8577,0.95,0.7667,0.8,,,,0.782608696,0.794183445,0.753191489,0.777777778,0.77173913,0.661290323,0.780645161,0.819444444,0.779874214,0.786026201,0.786729858,0.79144385,0.784615385,0.775147929,0.726829268,0.78125,0.805755396,0.773584906,0.770408163,0.780898876,0.732394366,,,,,,,,,0.9403,0.057971015,0.06935123,0.1,,,,,,,0.07860262,0.090047393,0.122994652,,0.065088757,0.078048781,,0.071942446,0.116981132,,,,,,,"2014-15",2014,"Affordability"
235316,377800,"Gonzaga University",3,"WA",2,19185,9857,,4754,48357,26000.0,22500.0,26000.0,21500.0,27000.0,22500.0,23000.0,25814.5,20739,23809,26433,21993,,,0.5362,0.0101,0.0915,0.045,0.0023,0.0541,,,,,,,,,,0.1688,0.7328,0.8411,0.75,0.8387,0.8,0.8182,0.75,,0.774155995,0.778554779,0.76626506,0.65408805,0.682352941,0.700598802,0.773755656,0.76076555,0.726530612,0.814196242,0.82045929,0.815789474,0.767857143,0.777777778,0.770114943,0.779443255,0.779193206,0.763485477,0.715517241,0.734285714,0.735294118,,,,,,,,,0.924,0.051222352,0.081585082,0.075903615,,0.088235294,,,0.076555024,,0.060542798,0.081419624,0.076555024,0.048469388,0.069767442,0.074712644,0.053533191,0.091295117,0.076763486,0.037356322,0.071428571,0.049019608,0.055555556,0.084656085,0.092105263,"2014-15",2014,"Regional_Competitor"
236328,379700,"University of Puget Sound",3,"WA",2,27917,18755,,2550,55948,25754.5,9500.0,26838.0,22648.0,30648.5,20636.0,22750.0,23398.0,32409,32368,36614,32394,,,0.5694,0.009,0.0722,0.0678,0.0,0.0922,,,,,,,,,,0.1164,0.679,0.7778,0.6667,0.5429,0.8438,0.0,0.7,,0.795414462,0.75815739,0.79541109,0.857894737,0.8,0.807692308,0.78030303,0.74522293,0.758823529,0.755102041,0.742358079,0.816143498,0.742990654,0.737373737,0.763819096,0.827195467,0.770897833,0.814814815,0.736111111,0.791044776,0.75,,,,,,,,,0.8731,0.061728395,0.094049904,0.09751434,,0.081481482,,,0.108280255,,0.089795918,0.091703057,0.098654709,0.060747664,0.101010101,0.08040201,0.062322946,0.089783282,0.108024691,0.060185185,0.084577114,0.113095238,,0.120879121,0.147368421,"2014-15",2014,"Regional_Peer"
236595,379000,"Seattle University",3,"WA",2,25546,15163,,4415,52458,24635.0,17586.5,22833.0,20869.0,23792.0,21000.0,21000.0,20500.0,25787,27008,31853,26226,,,0.5884,0.0251,0.0911,0.1592,0.0068,0.0727,,,,,,,,,,0.1973,0.6016,0.7969,0.7885,0.7887,0.7563,,0.0,,0.714532872,0.759352882,0.680082559,0.704022989,0.755395684,0.703225807,0.725490196,0.715384615,0.675,0.715139442,0.78713969,0.663716814,0.702819957,0.761764706,0.701408451,0.722302158,0.758089368,0.667752443,0.692898273,0.756097561,0.683417085,,,,,,,,,0.8695,0.075259516,0.061678463,0.089783282,0.063218391,0.050359712,0.058064516,0.065359477,0.069230769,0.09375,0.089641434,0.064301552,0.115044248,0.04989154,0.064705882,0.064788732,0.092086331,0.06009245,0.104234528,0.063339731,0.053658537,0.070351759,0.064885496,0.077235772,0.080291971,"2014-15",2014,"Affordability"
237057,380300,"Whitman College",3,"WA",2,30363,19220,,1480,56600,17500.0,15985.0,17650.0,15000.0,18000.0,15500.0,15875.0,18100.0,18480,15368,21472,16874,,,0.5628,0.0095,0.0777,0.0541,0.0,0.0574,,,,,,,,,,0.1173,0.818,0.8732,0.8333,0.8182,0.9,,1.0,,0.829268293,0.86036036,0.724137931,,,0.682926829,,,0.62,0.858156028,0.848739496,0.785714286,0.795698925,0.828282828,0.638554217,0.849673203,0.886178862,0.783333333,0.802325581,,0.647058824,,,,,,,,,0.9413,,0.063063063,0.093596059,,,,,,,,,,,,,,,,,,,,,,"2014-15",2014,"Regional_Peer"
110714,132100,"University of California-Santa Cruz",3,"CA",1,12330,9137,,16231,34125,19950.0,17200.0,17700.0,15000.0,17780.0,15750.0,17500.0,17360.0,,,,,,,0.5252,0.0195,0.3116,0.2106,0.0023,0.0732,0.5931,0.4069,0.6215,0.0173,0.09,0.1221,0.0,0.0049,,0.4048,0.5535,0.7794,0.6386,0.75,0.8186,0.6667,,,0.691185056,0.716906946,0.648612052,0.67823572,0.66969147,0.587301587,0.693417493,0.733964248,0.658385093,0.707708779,0.752752753,0.702040816,0.674434088,0.70523213,0.625855513,0.704261954,0.726253687,0.666870043,0.686856201,0.710355178,0.63237774,0.7467,,0.8748,,0.1461,,0.0612,,0.8753,0.0303561,0.056356488,0.079214624,0.023861171,0.059891107,0.075396825,0.029756537,0.050473186,0.080745342,0.040685225,0.058058058,0.081632653,0.027962716,0.050847458,0.06539924,0.032224532,0.060766962,0.090298963,0.025545942,0.051025513,0.067453626,0.023005032,0.04613936,0.092118731,"2015-16",2015,"National_Peer"
120254,124900,"Occidental College",3,"CA",2,27322,18418,,1997,64804,23640.0,21260.5,21000.0,21500.0,22302.0,21000.0,21500.0,23052.5,15934,18824,18737,17048,,,0.5653,0.0511,0.1562,0.1302,0.003,0.0931,0.5029,0.4971,0.6901,0.0526,0.0936,0.1287,0.0,0.0117,,0.2051,0.8229,0.8659,0.9444,0.9351,0.8421,1.0,0.9167,,0.804416404,0.867816092,0.822878229,0.75,0.808219178,0.690140845,0.810526316,0.875,0.86407767,0.826666667,0.888888889,0.87628866,0.797101449,0.81884058,0.769911504,0.810055866,0.9,0.860759494,0.790540541,0.878787879,0.818791946,0.8821,,0.8167,,0.0852,,0.1333,,0.9304,0.063091483,0.051724138,0.062730627,,,,,,,,,,,,,,,,,,,,,,"2015-16",2015,"Affordability"
156408,196100,"Centre College",3,"KY",2,18779,17683,,1355,49258,27000.0,21250.0,26000.0,24500.0,26000.0,25939.5,23919.5,26868.0,16263,14422,20681,15535,,,0.4974,0.0472,0.0317,0.0369,0.0007,0.0295,0.584,0.416,0.936,0.008,0.024,0.016,0.0,0.008,,0.1532,0.8283,0.8947,0.5789,0.5,0.9091,,,,0.776371308,0.825242718,0.816753927,0.702702703,,,0.837837838,,,0.761904762,0.865079365,0.81443299,0.758333333,0.78125,0.773809524,0.794871795,0.863636364,0.85046729,0.813186813,0.820512821,0.794871795,0.8196,,0.6,,0.0,,0.0,,0.8909,0.063291139,0.082524272,0.09947644,,,,,,,,,,,,,,,,,,,,,,"2015-16",2015,"National_Peer"
161004,203800,"Bowdoin College",3,"ME",2,29738,29673,,1794,61650,18746.5,7685.0,16247.0,19500.0,12156.0,15500.0,19225.0,12200.0,7089,7822,11442,7343,,,0.4972,0.0541,0.1243,0.0697,0.0,0.0647,0.4906,0.5094,0.7736,0.0377,0.0519,0.0472,0.0,0.0047,,0.1437,0.856,0.9625,0.7826,0.8529,0.9412,1.0,0.8929,,0.90052356,0.900990099,0.871287129,,,,,,,,,0.9,,,0.847826087,,,0.890909091,,,0.862068966,0.9368,,1.0,,0.0358,,0.0,,0.9701,,,,,,,,,,,,,,,,,,,,,,,,,"2015-16",2015,"Affordability"
173258,234000,"Carleton College",3,"MN",2,30893,27406,,1995,62465,19300.0,14904.5,19766.5,18500.0,19874.5,18669.5,19000.0,18409.0,11874,15670,16266,13735,,,0.5148,0.0376,0.0702,0.0847,0.001,0.0486,0.5153,0.4847,0.738,0.0524,0.0742,0.1092,0.0,0.0131,,0.142,0.9091,0.9545,0.875,0.9211,0.925,,0.931,,0.865217391,0.87704918,0.876106195,,,,,,,0.863636364,0.911290323,0.889830509,0.827272727,0.872,0.855855856,0.9,0.882352941,0.895652174,0.876404494,0.87755102,,0.9234,,1.0,,0.0648,,0.0,,0.9615,,,0.048672566,,,,,,,,,,,,,,,,,,,,,,"2015-16",2015,"Affordability"
191630,273100,"Hobart William Smith Colleges",3,"NY",2,28018,15171,,2257,62034,27000.0,23125.0,27000.0,27000.0,27000.0,26000.0,27000.0,25035.5,17196,18273,26931,17662,,,0.5042,0.0518,0.0594,0.0363,0.0009,0.0,0.514,0.486,0.8178,0.0374,0.0234,0.0794,0.0,0.0093,,0.1291,0.7633,0.8199,0.697,0.9091,0.7778,,,,0.776223776,0.777777778,0.76626506,0.72,0.835294118,0.72972973,0.675,0.766990291,0.729166667,0.821167883,0.761061947,0.791836735,0.715151515,0.720670391,0.684210526,0.814393939,0.821276596,0.823770492,0.717105263,0.815028902,0.757352941,0.7933,,0.9474,,0.1367,,0.0526,,0.8631,0.058275058,0.082125604,0.118072289,,,,,,,,0.084070797,0.114285714,,0.083798883,0.111111111,,0.080851064,0.12295082,,0.069364162,0.073529412,,,,"2015-16",2015,"National_Peer"
198385,291800,"Davidson College",3,"NC",2,20802,20398,,1779,60921,17000.0,10992.5,15000.0,18000.0,13431.0,14929.0,17168.0,15000.0,7574,6293,13445,6994,,,0.5048,0.0686,0.0764,0.054,0.0,0.036,0.5852,0.4148,0.8068,0.0398,0.0739,0.0625,0.0,0.0057,,0.1693,0.8994,0.9507,0.9118,0.9474,0.9524,,1.0,,0.852071006,0.894736842,0.898648649,,,,0.759259259,,,,,,0.827160494,,,0.875,,,0.815789474,0.87654321,,0.9246,,0.9,,0.0,,0.0,,0.9602,,,,,,,,,,,,,,,,,,,,,,,,,"2015-16",2015,"Affordability"
209056,319700,"Lewis & Clark College",3,"OR",2,24475,16150,,2087,57656,24225.0,19500.0,22000.0,16498.0,22997.0,19345.0,18732.0,22997.0,20497,24587,26072,21758,,,0.6219,0.0235,0.1016,0.0556,0.0034,0.0393,0.4626,0.5374,0.815,0.0264,0.0749,0.0485,0.0,0.0264,,0.2238,0.6619,0.688,0.7857,0.7576,0.7949,,0.8571,,0.765402844,0.725490196,0.763033175,0.770642202,0.7,0.870967742,0.752,0.720430108,0.69,0.771276596,0.741258741,0.706586826,0.741176471,0.767857143,0.702702703,0.781746032,0.701030928,0.795620438,0.771428571,0.721804511,0.732142857,0.749,,0.7647,,0.2154,,0.2206,,0.8327,0.059241706,0.133986928,0.106635071,,,,,,,0.058510638,0.125874126,0.161676647,,,0.114864865,,,0.102189781,,0.120300752,0.098214286,,,,"2015-16",2015,"Regional_Peer"
209065,319800,"Linfield University",3,"OR",2,20650,13261,,1663,49531,25000.0,20908.5,23500.0,20500.0,22512.0,19500.0,22082.0,22500.0,20144,20234,22537,20185,,,0.5983,0.0204,0.1311,0.0475,0.0072,0.1281,0.4367,0.5633,0.8608,0.0127,0.038,0.0506,0.0,0.0063,,0.2755,0.5381,0.6361,0.5714,0.5263,0.617,,1.0,,0.722070845,0.62386707,0.689482471,0.730290456,0.570621469,0.69273743,0.693877551,0.613333333,0.688995215,0.741935484,0.669230769,0.687203792,0.676616915,0.576744186,0.591133005,0.739212008,0.646532439,0.73989899,0.709770115,0.577702703,0.652671756,0.687,,0.8667,,0.271,,0.0889,,0.8649,0.036784741,0.087613293,0.103505843,,0.06779661,,,0.088888889,,0.052419355,0.1,0.132701422,0.054726368,0.093023256,0.133004926,0.030018762,0.085011186,0.088383838,,0.094594595,0.103053435,0.041198502,0.098522168,0.096774194,"2015-16",2015,"Regional_Peer"
209542,321000,"Oregon State University",3,"OR",1,11309,10560,,23656,24418,23300.0,16666.0,15000.0,14456.0,18603.5,15000.0,15527.0,14582.0,,,,,,,0.4629,0.013,0.087,0.0717,0.003,0.0673,0.5904,0.4096,0.7424,0.0061,0.0467,0.0742,0.0005,0.0107,,0.2934,0.3235,0.6438,0.4211,0.5475,0.7235,0.4375,0.9565,,0.482055465,0.565525114,0.586321015,0.452516866,0.524687294,0.545816733,0.469184891,0.573248408,0.589198036,0.534059946,0.600828729,0.627502176,0.469899666,0.541646835,0.558152174,0.493630573,0.587538394,0.615341545,0.466460587,0.565674891,0.584125475,0.6401,,0.6862,,0.2674,,0.2064,,0.8479,0.038539967,0.070319635,0.084666299,0.032174364,0.057932851,0.078884462,0.044400265,0.067940552,0.08101473,0.040871935,0.085635359,0.0948651,0.025919732,0.062351261,0.07173913,0.050557325,0.077665643,0.097984323,0.034003091,0.05551524,0.066539924,0.032690247,0.063300142,0.081666667,"2015-16",2015,"Regional_Competitor"
209551,322300,"University of Oregon",3,"OR",1,15694,12553,,20220,23373,21000.0,18333.0,16000.0,15500.0,18500.0,16475.0,16732.0,17485.0,,,,,,,0.5274,0.0196,0.101,0.0559,0.0044,0.0666,0.5391,0.4609,0.7198,0.0154,0.0468,0.0805,0.0015,0.0117,,0.2385,0.5016,0.7143,0.5614,0.657,0.803,0.7727,0.757,,0.676029963,0.66931142,0.650137741,0.688180404,0.664763458,0.62601626,0.657769304,0.665714286,0.651187905,0.678545973,0.676775738,0.675967597,0.642553192,0.645515558,0.635055592,0.702341137,0.68994709,0.663406214,0.689954338,0.695073892,0.624704492,0.6893,,0.7283,,0.2399,,0.1793,,0.8755,0.047084002,0.077075659,0.084787267,0.035769829,0.062805873,0.062601626,0.043851287,0.079047619,0.09287257,0.059871704,0.089385475,0.102610261,0.041337386,0.075655888,0.079136691,0.051600573,0.078306878,0.089758343,0.035616438,0.057142857,0.063238771,0.044404973,0.073429952,0.086188993,"2015-16",2015,"Regional_Competitor"
209825,322400,"University of Portland",3,"OR",2,20813,10533,,3741,54140,24306.5,25844.0,21695.0,19000.0,24368.5,19000.0,22035.0,24250.0,24636,26170,30522,25403,,,0.5878,0.012,0.1107,0.1165,0.0152,0.0823,0.5083,0.4917,0.5868,0.0124,0.0165,0.0083,0.0,0.0083,,0.1978,0.7059,0.7714,0.9167,0.8333,0.8067,1.0,,,0.786604361,0.793478261,0.76863354,0.754098361,0.78125,0.688,0.792553192,0.821052632,0.752380952,0.795180723,0.782208589,0.812297735,0.7734375,0.773279352,0.745535714,0.795336788,0.80604534,0.780952381,0.794117647,0.802197802,0.74796748,0.76,,0.75,,0.1095,,0.0096,,0.9177,0.063862928,0.071428571,0.102484472,,,0.12,,,0.10952381,0.063253012,0.073619632,0.090614887,0.046875,0.064777328,0.09375,0.075129534,0.075566751,0.107142857,0.047794118,0.062271062,0.081300813,,0.084507042,0.102941177,"2015-16",2015,"Regional_Competitor"
209922,321700,"Reed College",3,"OR",2,28457,23312,,1396,61795,16000.0,13750.0,14522.0,12356.5,14500.0,11682.5,14500.0,13500.0,10457,8291,15097,9735,,,0.543,0.0222,0.1146,0.053,0.0029,0.0766,0.5796,0.4204,0.7707,0.0382,0.0318,0.0637,0.0,0.0,,0.1618,0.6894,0.8446,0.4444,0.7742,0.72,,0.8235,,0.82122905,0.824120603,0.742105263,,,0.707317073,,,0.775862069,0.851851852,0.806451613,0.736263736,0.802816901,0.836956522,0.647058824,0.833333333,0.813084112,0.819047619,0.788235294,0.857142857,0.814814815,0.8279,,0.7568,,0.0,,0.0,,0.8786,,0.065326633,0.089473684,,,,,,,,,,,,,,,,,,,,,,"2015-16",2015,"Regional_Peer"
210401,322700,"Willamette University",3,"OR",2,23115,14255,,1925,56834,26000.0,20000.0,22521.0,19805.0,23593.0,19500.0,21700.0,24924.0,22710,23545,26459,23081,,,0.5688,0.0234,0.1236,0.0919,0.0016,0.0977,0.5422,0.4578,0.7822,0.0133,0.0978,0.0622,0.0044,0.0044,,0.2301,0.7098,0.7905,0.7273,0.8788,0.8056,0.75,0.72,,0.677725119,0.783783784,0.769911504,0.611940299,0.752941177,0.706896552,0.734375,0.794326241,0.815789474,0.665198238,0.790055249,0.760479042,0.604938272,0.770949721,0.707792208,0.723076923,0.793859649,0.821621622,0.682634731,0.816326531,0.809859155,0.7905,,0.7143,,0.018,,0.0,,0.8659,0.073459716,0.093366093,0.08259587,,,,,,,0.088105727,0.093922652,0.071856287,0.104938272,0.094972067,0.103896104,0.053846154,0.092105263,0.064864865,,0.056122449,,,,,"2015-16",2015,"Willamette"
211291,323800,"Bucknell University",3,"PA",2,33324,21171,,3522,63040,27000.0,19283.0,26304.0,26841.0,26297.0,26545.0,25000.0,24905.0,24576,18130,24680,22248,,,0.5227,0.0341,0.0619,0.044,0.0,0.0352,0.5775,0.4225,0.795,0.0525,0.045,0.05,0.0,0.015,,0.0948,0.8478,0.9007,0.8438,0.8966,0.92,,1.0,,0.865296804,0.896396396,0.898167006,0.770491803,,,0.87254902,,,0.883636364,0.903571429,0.900990099,0.849315069,0.876068376,0.882352941,0.881278539,0.919047619,0.915254237,0.837037037,0.856,0.904411765,0.9087,,0.88,,0.0485,,0.0,,0.9318,0.034246575,0.038288288,0.032586558,,,,,,,,,,,,,,,,,,,,,,"2015-16",2015,"Affordability"
218973,345700,"Wofford College",3,"SC",2,15892,10691,,1653,50897,25747.5,19250.0,21500.0,20500.0,22000.0,19500.0,21500.0,23000.0,16496,17362,20461,16851,,,0.5045,0.0762,0.0296,0.0248,0.0012,0.0309,0.5878,0.4122,0.9313,0.0229,0.0229,0.0229,0.0,0.0,,0.2033,0.7724,0.8082,0.8,0.75,0.75,,1.0,,0.766536965,0.800884956,0.766990291,0.725806452,0.744680851,,0.765432099,0.753424658,,0.789473684,0.858490566,0.796460177,0.736434109,0.771929825,0.728971963,0.796875,0.830357143,0.808080808,0.78030303,0.793103448,0.784810127,0.8208,,0.8,,0.0,,0.0,,0.8747,0.089494163,0.079646018,0.097087379,,,,,,,0.114035088,,,0.093023256,,,0.0859375,,,,,,,,,"2015-16",2015,"National_Peer"
221519,353400,"The University of the South",3,"TN",2,24216,16958,,1689,49700,19000.0,14250.0,18375.0,13691.0,17020.5,13845.5,18104.0,18000.0,14115,14725,18093,14406,,,0.5216,0.0426,0.0539,0.016,0.0006,0.0343,0.5868,0.4132,0.7964,0.0299,0.0359,0.0419,0.0,0.024,,0.1867,0.7382,0.8127,0.381,0.8,0.6667,,0.619,,0.702222222,0.711229947,0.764705882,0.557692308,0.568181818,0.659090909,0.675324675,0.785714286,0.830508475,0.802083333,0.735632184,0.772277228,0.7,0.632075472,0.707865169,0.704,0.814814815,0.808695652,0.663716814,0.707865169,0.75,0.7805,,0.7,,0.1621,,0.3,,0.8884,0.075555556,0.128342246,0.142156863,,,,,,,,0.137931035,,,,,,,,,0.112359551,,,,,"2015-16",2015,"National_Peer"
233374,374400,"University of Richmond",3,"VA",2,26084,19034,,3210,59569,21000.0,15816.0,19500.0,19903.0,19500.0,19500.0,19344.5,20204.5,7569,11733,13656,9589,,,0.5405,0.0766,0.0723,0.0692,0.0003,0.0377,0.5672,0.4328,0.8383,0.0522,0.0423,0.0373,0.0,0.0,,0.1732,0.8257,0.8871,0.8625,0.8654,0.8987,,,,0.805500982,0.817378498,0.80669145,0.742647059,0.79245283,0.728571429,0.75483871,0.811965812,0.794871795,0.880733945,0.835664336,0.859504132,0.818181818,0.803846154,0.8,0.794964029,0.825775656,0.811501597,0.742738589,0.824404762,0.783333333,0.855,,0.8065,,0.13,,0.0968,,0.9324,0.039292731,0.064801178,0.07063197,,0.06918239,,,0.051282051,,0.04587156,0.073426573,0.082644628,,0.073076923,0.066666667,,0.059665871,0.073482428,,0.047619048,,,0.078212291,0.085271318,"2015-16",2015,"Affordability"
235316,377800,"Gonzaga University",3,"WA",2,20108,10189,,4965,50369,26305.5,25435.0,25500.0,21500.0,27000.0,23250.0,23500.0,25234.0,30166,30775,29847,30468,,,0.5339,0.0115,0.1013,0.0516,0.0034,0.056,0.5506,0.4494,0.8659,0.0071,0.0306,0.0424,0.0,0.0118,,0.1422,0.7332,0.8408,0.8,0.775,0.7778,0.5,0.75,,0.826879271,0.763186222,0.764632628,0.763736264,0.744047619,0.71686747,0.799019608,0.754098361,0.707920792,0.861788618,0.773694391,0.809195402,0.811320755,0.768261965,0.78551532,0.8382643,0.759398496,0.747747748,0.791208791,0.7575,0.747572816,0.8304,,0.763,,0.1434,,0.1676,,0.9456,0.0523918,0.074273412,0.079701121,,0.077380952,0.084337349,,0.049180328,0.118811881,0.052845529,0.085106383,0.059770115,0.056603774,0.050377834,0.052924791,0.049309665,0.092105263,0.101351351,0.04945055,0.05,0.074433657,,0.070063694,0.110344828,"2015-16",2015,"Regional_Competitor"
236328,379700,"University of Puget Sound",3,"WA",2,29449,19131,,2476,57877,27000.0,12500.0,27250.0,21500.0,31280.0,21500.0,22899.0,24775.0,32225,32969,34593,32417,,,0.588,0.0089,0.0739,0.0642,0.0016,0.0848,0.5059,0.4941,0.7431,0.0119,0.0316,0.0277,0.0,0.0119,,0.1659,0.7191,0.8099,0.4167,0.6279,0.8649,1.0,0.6866,,0.762478485,0.771799629,0.780114723,0.793939394,0.726495727,0.821705426,0.746153846,0.754966887,0.768292683,0.751748252,0.800738007,0.765217391,0.647321429,0.747572816,0.735751295,0.834733894,0.786786787,0.806060606,0.701421801,0.75,0.801075269,0.7847,,0.8088,,0.0328,,0.0294,,0.8627,0.055077453,0.092764379,0.110898662,,,0.07751938,,,0.128048781,,0.084870849,0.117391304,0.080357143,0.077669903,0.113989637,0.039215686,0.102102102,0.109090909,,0.1,0.086021505,,,,"2015-16",2015,"Regional_Peer"
236595,379000,"Seattle University",3,"WA",2,26205,15455,,4587,54668,23000.0,17916.0,20000.0,19500.0,22832.0,18313.5,19500.0,18608.0,27040,31169,31951,28529,,,0.5997,0.0264,0.0909,0.1589,0.0078,0.0715,0.4882,0.5118,0.5886,0.0256,0.0551,0.1083,0.0,0.002,,0.2106,0.6411,0.7707,0.8333,0.803,0.8487,,0.0,,0.732423924,0.778437191,0.732912723,0.740484429,0.772277228,0.715625,0.692307692,0.75,0.736842105,0.748837209,0.798245614,0.744791667,0.709580838,0.776649746,0.72303207,0.744749596,0.779578606,0.738486842,0.703163017,0.787383178,0.7175,0.7704,,0.8,,0.2024,,0.1068,,0.8447,0.072402938,0.088031652,0.097791798,0.055363322,0.082508251,0.090625,0.094017094,0.087301587,0.097165992,0.072093023,0.092105263,0.104166667,0.077844311,0.086294416,0.075801749,0.069466882,0.089141005,0.110197368,0.068126521,0.079439252,0.0775,0.082608696,0.057522124,0.1125,"2015-16",2015,"Affordability"
237057,380300,"Whitman College",3,"WA",2,31527,20142,,1443,58228,17500.0,14500.0,19600.0,15000.0,17500.0,14750.0,16862.0,17750.0,25609,14582,20829,21068,,,0.5759,0.0118,0.0707,0.0492,0.0,0.0714,0.5484,0.4516,0.8172,0.0161,0.0054,0.043,0.0054,0.0,,0.1015,0.7949,0.8873,1.0,0.625,0.8621,1.0,0.9444,,0.816037736,0.829059829,0.762114537,,,0.717948718,,,0.723684211,0.832061069,0.820143885,0.803571429,0.806451613,0.817204301,0.709302326,0.823529412,0.836879433,0.794326241,0.790322581,0.815789474,0.709302326,0.88,,0.8,,0.0,,0.0,,0.9266,0.066037736,0.068376068,0.110132159,,,,,,,,,,,,0.139534884,,,0.092198582,,,,,,,"2015-16",2015,"Regional_Peer"
110714,132100,"University of California-Santa Cruz",3,"CA",1,13048,9868,,16962,34608,19700.0,18200.0,17500.0,15000.0,18366.0,16500.0,17640.0,17733.0,,,,,,,0.5088,0.0199,0.2987,0.2172,0.0017,0.0785,0.5865,0.4135,0.5998,0.0181,0.081,0.1306,0.0,0.0048,,0.3601,0.5171,0.7937,0.7091,0.7342,0.787,0.6,0.7819,0.7656,0.673076923077,0.718461538462,0.657415972865,0.656363636364,0.687893081761,0.604504504505,0.671212121212,0.715877437326,0.622857142857,0.709443099274,0.764705882353,0.745152354571,0.651288196525,0.698434309054,0.650593990217,0.690173953926,0.734980348119,0.662803532009,0.66268350973,0.705426356589,0.621042377009,0.7866,,0.8664,,0.1181,,0.0554,,0.9019,0.030031612223,0.053230769231,0.09096515572,0.026666666667,0.047955974843,0.092792792793,0.029545454545,0.059424326834,0.104761904762,0.037530266344,0.053274139845,0.075715604801,0.021569802277,0.041524846835,0.082459818309,0.036671368124,0.06288601909,0.097682119205,0.024581768522,0.051248923342,0.090112031174,0.029432878679,0.055630327501,0.092718446602,"2016-17",2016,"National_Peer"
